"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"312","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,"HUMAN_OBSERVATION","49716218","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-06-15T13:54:40",10,NA,NA,162,"2020-06-10",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2803062929","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"christinemorrow",NA,"110445540",NA,NA,NA,"Christine Morrow","49716218",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,TRUE,NA,"GB",FALSE,"NE",2803062929,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:20:51.553+00:00","2025-05-30T23:20:51.553+00:00",54.226592,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.656645,"2021-05-19T14:16:06.000+00:00",6,NA,"https://www.inaturalist.org/observations/49716218",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Christine Morrow",NA,"https://www.inaturalist.org/observations/49716218","Christine Morrow",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",162,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2020/06/10 9:41 AM UTC",NA,"Down, Northern Ireland, United Kingdom",NA,NA,NA,2020,2025-06-03
"313","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,"HUMAN_OBSERVATION","49716226","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-06-15T13:54:43",10,NA,NA,162,"2020-06-10",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2803138918","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"christinemorrow",NA,"110445553",NA,NA,NA,"Christine Morrow","49716226",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,TRUE,NA,"GB",FALSE,"NE",2803138918,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:36:21.037+00:00","2025-05-30T23:36:21.037+00:00",54.226737,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.656552,"2021-05-19T14:16:06.000+00:00",6,NA,"https://www.inaturalist.org/observations/49716226",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Christine Morrow",NA,"https://www.inaturalist.org/observations/49716226","Christine Morrow",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",162,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2020/06/10 9:43 AM UTC",NA,"Down, Northern Ireland, United Kingdom",NA,NA,NA,2020,2025-06-03
"314","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,"HUMAN_OBSERVATION","49727658","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-06-15T15:46:01",10,NA,NA,162,"2020-06-10",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2802717417","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"christinemorrow",NA,"110468705",NA,NA,NA,"Christine Morrow","49727658",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,TRUE,NA,"GB",FALSE,"NE",2802717417,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:55:01.234+00:00","2025-05-30T23:55:01.234+00:00",54.226785,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.657062,"2021-05-19T14:16:06.000+00:00",6,NA,"https://www.inaturalist.org/observations/49727658",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Christine Morrow",NA,"https://www.inaturalist.org/observations/49727658","Christine Morrow",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",162,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2020/06/10 10:20 AM UTC",NA,"Down, Northern Ireland, United Kingdom",NA,NA,NA,2020,2025-06-03
"323","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Castle Beach South, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,3,NA,NA,155,"2020-06-03","175","Survey start time: 10:40:00, low tide time: 10:26:00, low tide height: 0.7 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903873709","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"R0010838.JPG","Accepted","Ben Holt","a2a08987-0d20-48ae-8730-c1d4fcb6baea",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",2903873709,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:35.193+00:00","2025-05-15T06:02:35.193+00:00",50.146805,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach South",NA,"Survey start time: 10:40:00, low tide time: 10:26:00, low tide height: 0.7 m",-5.05813,NA,6,NA,"2857",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f","RPP118",NA,NA,NA,"BioBlitz","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",155,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"333","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"East Looe Beach, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,23,NA,NA,175,"2020-06-23","209","Survey start time: 13:15:00, low tide time: 14:00:00, low tide height: 1.2 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903874515","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"23 June survey East Looe rocks acotrn barnacles Chthamalus montagui and poss Semibalanus balanoides.JPG","Accepted","Ben Holt","efb0a2f6-2909-4c03-99d1-b4f294d99cf9",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",2903874515,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.267+00:00","2025-05-15T06:02:34.267+00:00",50.354213,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"East Looe Beach",NA,"Survey start time: 13:15:00, low tide time: 14:00:00, low tide height: 1.2 m",-4.445834,NA,6,NA,"3199",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",175,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"340","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"East Looe Beach, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,8,NA,NA,190,"2020-07-08","222","Survey start time: 13:41:00, low tide time: 14:10:00, low tide height: 1.1 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903871174","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"Austrominius modestus and Chthamalus.JPG","Accepted","Ben Holt","3486cff0-7bf3-4900-a68c-0d49a4dcd472",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",2903871174,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.605+00:00","2025-05-15T06:02:34.605+00:00",50.354722,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"East Looe Beach",NA,"Survey start time: 13:41:00, low tide time: 14:10:00, low tide height: 1.1 m",-4.446389,NA,7,NA,"3338",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans30","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",190,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"343","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION","53034664","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-07-23T17:06:02",8,NA,NA,190,"2020-07-08T14:25:28",NA,NA,"14:25:28+02:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3301826405","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"lozza202",NA,"119073743",NA,"https://www.stem.org.uk/system/files/elibrary-resources/legacy_files_migrated/8579-catalyst_18_3_346.pdf This article shows a diagram of the different barnacles in this area and Chthamalus monatagui fits the best. Based on how the plates connect to each other and the shape of the terga and scuta.",NA,"Austin Smith","53034664",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",3301826405,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:30:29.912+00:00","2025-05-30T23:30:29.912+00:00",50.269084,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.786767,"2021-06-10T22:12:41.000+00:00",7,NA,"https://www.inaturalist.org/observations/53034664",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","lozza202",NA,"https://www.inaturalist.org/observations/53034664","lozza202",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",190,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2020-07-08 2:25:28 PM GMT+01:00",NA,"Mevagissey, Saint Austell PL26 6TU, UK",NA,NA,NA,2020,2025-06-03
"347","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"South Fistral, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,6,NA,NA,188,"2020-07-06","217","Survey start time: 12:17:00, low tide time: 13:06:00, low tide height: 1.1 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903871807","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"R0010916.JPG","Accepted","Ben Holt","60ee99b3-3647-418a-9d08-a357f6a59929",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",2903871807,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.543+00:00","2025-05-15T06:02:33.543+00:00",50.4134,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"South Fistral",NA,"Survey start time: 12:17:00, low tide time: 13:06:00, low tide height: 1.1 m",-5.106622,NA,7,NA,"3280",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",188,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"360","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Castle Beach North, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,5,NA,NA,187,"2020-07-05","214","Survey start time: 11:55:00, low tide time: 12:48:00, low tide height: 0.7 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903872354","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"R0010891.JPG","Accepted","Ben Holt","d3210433-4ea4-44cf-911e-b614da69fca6",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",2903872354,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.939+00:00","2025-05-15T06:02:34.939+00:00",50.14782,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach North",NA,"Survey start time: 11:55:00, low tide time: 12:48:00, low tide height: 0.7 m",-5.055782,NA,7,NA,"3253",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",187,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"365","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Trefusis Point, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,22,NA,NA,235,"2020-08-22","256","Survey start time: 14:20:00, low tide time: 15:30:00, low tide height: 0.4 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903873063","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"R0011566.JPG","Accepted","Ben Holt","2a5b062d-2a56-4733-be8c-a6e62c3d50b4",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",2903873063,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.866+00:00","2025-05-15T06:02:33.866+00:00",50.162242,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Trefusis Point",NA,"Survey start time: 14:00:00, low tide time: 14:30:00, low tide height: 0.59 m",-5.059438,NA,8,NA,"3942",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",235,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"367","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Spit Beach East, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,20,NA,NA,233,"2020-08-20","268","Survey start time: 13:00:00, low tide time: 13:12:00, low tide height: 0.3 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903873161","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"montagu's barnacle.jpg","Accepted","Ben Holt","3db72d1c-0c7f-4816-b2dc-7255b7e1b155",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",2903873161,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:35.110+00:00","2025-05-15T06:02:35.110+00:00",50.340266,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Spit Beach East",NA,"Survey start time: 13:00:00, low tide time: 13:12:00, low tide height: 0.3 m",-4.705079,NA,8,NA,"4081",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f","RPP256",NA,NA,NA,"BioBlitz","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",233,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"372","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Eggy Beach - Trevaunance Cove, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,9,NA,NA,222,"2020-08-09","24663141",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596005642","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"5d5b6345-54e5-4af2-92ff-14e814a344e3",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4596005642,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:55.441+00:00","2025-05-29T21:02:55.441+00:00",50.321751,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Eggy Beach - Trevaunance Cove",NA,NA,-5.200036,NA,8,NA,"34381041",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Alexandra, T. Thomas",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",222,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"373","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Spit Beach West, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,22,NA,NA,235,"2020-08-22","24663176",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595997681","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"5e0cb81d-51b1-4d9a-ae2a-9d9981f028e7",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,TRUE,NA,"GB",FALSE,"NE",4595997681,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:48.253+00:00","2025-05-29T21:02:48.253+00:00",50.339668,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Spit Beach West",NA,NA,-4.709205,NA,8,NA,"34381372",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d",NA,NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",235,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
"374","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Eggy Beach - Trevaunance Cove, United Kingdom, EUROPE",NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,9,NA,NA,222,"2020-08-09","238","Survey start time: 15:15:00, low tide time: 16:00:00, low tide height: 1.7 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903871662","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"R0011101.JPG","Accepted","Ben Holt","6b70c628-eab9-4c89-9e3d-540e1443e9e6",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",2903871662,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.741+00:00","2025-05-15T06:02:34.741+00:00",50.32135,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Eggy Beach - Trevaunance Cove",NA,"Survey start time: 15:00:00, low tide time: 14:15:00, low tide height: 0.8 m",-5.200655,NA,8,NA,"3660",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"RockPoolBingo","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",222,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2020,2025-06-03
